StichtagDatJahr,HalterId,AlterV10Cd,AlterV10Lang,AlterV10Sort,SexCd,SexLang,SexSort,KreisCd,KreisLang,KreisSort,QuarCd,QuarLang,QuarSort,Rasse1Text,Rasse2Text,RasseMischlingCd,RasseMischlingLang,RasseMischlingSort,RassentypCd,RassentypLang,RassentypSort,GebDatHundJahr,AlterVHundCd,AlterVHundLang,AlterVHundSort,SexHundCd,SexHundLang,SexHundSort,HundefarbeText,AnzHunde
2021,83266,50,50- bis 59-Jährige,6,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Jack Russel Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2010,10,10-Jährige,10,1,männlich,1,braun/weiss,1
2021,83272,90,90- bis 99-Jährige,10,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2008,12,12-Jährige,12,2,weiblich,2,beige,1
2021,83278,60,60- bis 69-Jährige,7,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Dachshund,,1,Rassehund,1,K,Kleinwüchsig,1,2010,10,10-Jährige,10,2,weiblich,2,saufarben,1
2021,83305,60,60- bis 69-Jährige,7,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Beagle,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,braun/weiss,1
2021,83308,60,60- bis 69-Jährige,7,2,weiblich,2,4,Kreis 4,4,41,Werd,41,Bearded Collie,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,2,weiblich,2,schwarz/weiss,1
2021,83309,80,80- bis 89-Jährige,9,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2007,13,13-Jährige,13,2,weiblich,2,blue/tan,1
2021,83313,60,60- bis 69-Jährige,7,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Appenzeller Sennenhund,Bergamasker,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2017,3,3-Jährige,3,1,männlich,1,grau/braun/schwarz,1
2021,83314,40,40- bis 49-Jährige,5,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Cocker Spaniel,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,rot,1
2021,83322,60,60- bis 69-Jährige,7,1,männlich,1,4,Kreis 4,4,44,Hard,44,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2011,9,9-Jährige,9,1,männlich,1,schwarz,1
2021,83335,50,50- bis 59-Jährige,6,1,männlich,1,10,Kreis 10,10,101,Höngg,101,English Cocker Spaniel,,1,Rassehund,1,K,Kleinwüchsig,1,2017,3,3-Jährige,3,1,männlich,1,braun/beige,1
2021,83339,60,60- bis 69-Jährige,7,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Bolonka Zwetna,Tibet Terrier,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2011,9,9-Jährige,9,2,weiblich,2,schwarz,1
2021,83345,70,70- bis 79-Jährige,8,2,weiblich,2,3,Kreis 3,3,34,Sihlfeld,34,Tibet Terrier,Pudel,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2007,13,13-Jährige,13,1,männlich,1,weiss/schwarz,1
2021,83347,70,70- bis 79-Jährige,8,2,weiblich,2,3,Kreis 3,3,34,Sihlfeld,34,Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2002,18,18-Jährige,18,2,weiblich,2,grau/schwarz,1
2021,83359,70,70- bis 79-Jährige,8,1,männlich,1,11,Kreis 11,11,119,Seebach,119,Französische Bulldogge,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,weiss/schwarz,1
2021,83369,50,50- bis 59-Jährige,6,2,weiblich,2,8,Kreis 8,8,82,Mühlebach,82,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2012,8,8-Jährige,8,2,weiblich,2,schwarz,1
2021,83373,60,60- bis 69-Jährige,7,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2016,4,4-Jährige,4,1,männlich,1,blondfarben,1
2021,83380,50,50- bis 59-Jährige,6,1,männlich,1,9,Kreis 9,9,92,Altstetten,92,Flat Coated Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2012,8,8-Jährige,8,1,männlich,1,braun,1
2021,83380,50,50- bis 59-Jährige,6,1,männlich,1,9,Kreis 9,9,92,Altstetten,92,Golden Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2012,8,8-Jährige,8,1,männlich,1,golden,1
2021,83384,80,80- bis 89-Jährige,9,2,weiblich,2,3,Kreis 3,3,31,Alt-Wiedikon,31,Continental Bulldog,,1,Rassehund,1,I,Rassentypenliste I,2,2012,8,8-Jährige,8,2,weiblich,2,braun/weiss/schwarz,1
2021,83390,60,60- bis 69-Jährige,7,1,männlich,1,11,Kreis 11,11,119,Seebach,119,Basenji,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,2,weiblich,2,brindle,1
2021,83397,80,80- bis 89-Jährige,9,1,männlich,1,3,Kreis 3,3,31,Alt-Wiedikon,31,Pinscher,Chihuahua,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2008,12,12-Jährige,12,1,männlich,1,braun/weiss,1
2021,83417,60,60- bis 69-Jährige,7,2,weiblich,2,3,Kreis 3,3,31,Alt-Wiedikon,31,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2010,10,10-Jährige,10,1,männlich,1,schwarz/braun,1
2021,83425,70,70- bis 79-Jährige,8,1,männlich,1,6,Kreis 6,6,63,Oberstrass,63,Australian Shepherd,,1,Rassehund,1,I,Rassentypenliste I,2,2014,6,6-Jährige,6,1,männlich,1,tricolor,1
2021,83427,50,50- bis 59-Jährige,6,2,weiblich,2,12,Kreis 12,12,123,Hirzenbach,123,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2006,14,14-Jährige,14,1,männlich,1,weiss,1
2021,83439,50,50- bis 59-Jährige,6,2,weiblich,2,10,Kreis 10,10,102,Wipkingen,102,Weimaraner,,1,Rassehund,1,I,Rassentypenliste I,2,2018,2,2-Jährige,2,1,männlich,1,silber,1
2021,83452,70,70- bis 79-Jährige,8,2,weiblich,2,6,Kreis 6,6,63,Oberstrass,63,Jack Russel Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2006,14,14-Jährige,14,2,weiblich,2,tricolor,1
2021,83454,70,70- bis 79-Jährige,8,2,weiblich,2,3,Kreis 3,3,31,Alt-Wiedikon,31,Podenco Canario,,1,Rassehund,1,I,Rassentypenliste I,2,2019,1,1-Jährige,1,1,männlich,1,braun,1
2021,83455,70,70- bis 79-Jährige,8,1,männlich,1,10,Kreis 10,10,101,Höngg,101,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2004,16,16-Jährige,16,1,männlich,1,braun,1
2021,83457,40,40- bis 49-Jährige,5,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Rhodesian Ridgeback,,1,Rassehund,1,I,Rassentypenliste I,2,2016,4,4-Jährige,4,1,männlich,1,red-wheaten,1
2021,83464,50,50- bis 59-Jährige,6,2,weiblich,2,3,Kreis 3,3,34,Sihlfeld,34,Podenco,Galgo,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2005,15,15-Jährige,15,1,männlich,1,beige/weiss,1
2021,83474,60,60- bis 69-Jährige,7,2,weiblich,2,2,Kreis 2,2,24,Enge,24,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2013,7,7-Jährige,7,2,weiblich,2,beige,1
2021,83476,60,60- bis 69-Jährige,7,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,West Highland White Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2018,2,2-Jährige,2,2,weiblich,2,weiss,1
2021,83479,70,70- bis 79-Jährige,8,1,männlich,1,11,Kreis 11,11,115,Oerlikon,115,Mittelpudel,,1,Rassehund,1,K,Kleinwüchsig,1,2014,6,6-Jährige,6,2,weiblich,2,black/tan,1
2021,83486,90,90- bis 99-Jährige,10,2,weiblich,2,1,Kreis 1,1,11,Rathaus,11,Papillon,,1,Rassehund,1,K,Kleinwüchsig,1,2008,12,12-Jährige,12,1,männlich,1,weiss/schwarz,1
2021,83497,50,50- bis 59-Jährige,6,2,weiblich,2,3,Kreis 3,3,33,Friesenberg,33,Bobtail (Old English Shepdog),,1,Rassehund,1,I,Rassentypenliste I,2,2011,9,9-Jährige,9,1,männlich,1,blau/grau/weiss,1
2021,83508,60,60- bis 69-Jährige,7,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Malteser,,1,Rassehund,1,K,Kleinwüchsig,1,2006,14,14-Jährige,14,2,weiblich,2,weiss,1
2021,83517,70,70- bis 79-Jährige,8,2,weiblich,2,10,Kreis 10,10,102,Wipkingen,102,Papillon,,1,Rassehund,1,K,Kleinwüchsig,1,2016,4,4-Jährige,4,2,weiblich,2,rotbraun/weiss,1
2021,83523,60,60- bis 69-Jährige,7,2,weiblich,2,8,Kreis 8,8,83,Weinegg,83,Perro de Agua Espanol,,1,Rassehund,1,I,Rassentypenliste I,2,2019,1,1-Jährige,1,1,männlich,1,weiss/braun,1
2021,83531,50,50- bis 59-Jährige,6,2,weiblich,2,8,Kreis 8,8,83,Weinegg,83,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2018,2,2-Jährige,2,2,weiblich,2,hellbraun,1
2021,83538,40,40- bis 49-Jährige,5,2,weiblich,2,2,Kreis 2,2,23,Leimbach,23,Flat Coated Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2017,3,3-Jährige,3,1,männlich,1,schwarz,1
2021,83539,50,50- bis 59-Jährige,6,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Papillon,,1,Rassehund,1,K,Kleinwüchsig,1,2019,1,1-Jährige,1,2,weiblich,2,tricolor,1
2021,83539,50,50- bis 59-Jährige,6,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Schäfer,,1,Rassehund,1,I,Rassentypenliste I,2,2014,6,6-Jährige,6,2,weiblich,2,weiss,1
2021,83547,70,70- bis 79-Jährige,8,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,West Highland White Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2004,16,16-Jährige,16,1,männlich,1,weiss,1
2021,83552,70,70- bis 79-Jährige,8,1,männlich,1,9,Kreis 9,9,92,Altstetten,92,Deutscher Schäferhund,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,I,Rassentypenliste I,2,2011,9,9-Jährige,9,1,männlich,1,schwarz/braun,1
2021,83554,50,50- bis 59-Jährige,6,1,männlich,1,2,Kreis 2,2,23,Leimbach,23,Labrador Retriever,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,I,Rassentypenliste I,2,2008,12,12-Jährige,12,2,weiblich,2,tricolor,1
2021,83565,50,50- bis 59-Jährige,6,1,männlich,1,10,Kreis 10,10,102,Wipkingen,102,Dachshund,,1,Rassehund,1,K,Kleinwüchsig,1,2007,13,13-Jährige,13,2,weiblich,2,saufarben,1
2021,83566,90,90- bis 99-Jährige,10,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2008,12,12-Jährige,12,2,weiblich,2,braun/schwarz,1
2021,83567,40,40- bis 49-Jährige,5,1,männlich,1,2,Kreis 2,2,21,Wollishofen,21,Labrador Retriever,Golden Retriever,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2007,13,13-Jährige,13,2,weiblich,2,schwarz,1
2021,83570,60,60- bis 69-Jährige,7,1,männlich,1,2,Kreis 2,2,21,Wollishofen,21,Labrador Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2017,3,3-Jährige,3,1,männlich,1,gelb,1
2021,83576,60,60- bis 69-Jährige,7,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Toy Pudel,,1,Rassehund,1,K,Kleinwüchsig,1,2008,12,12-Jährige,12,2,weiblich,2,schwarz,1
2021,83585,70,70- bis 79-Jährige,8,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Papillon,,1,Rassehund,1,K,Kleinwüchsig,1,2015,5,5-Jährige,5,2,weiblich,2,rot/braun/weiss,1
2021,83613,60,60- bis 69-Jährige,7,2,weiblich,2,6,Kreis 6,6,61,Unterstrass,61,Königspudel,,1,Rassehund,1,I,Rassentypenliste I,2,2010,10,10-Jährige,10,1,männlich,1,schwarz,1
2021,83620,50,50- bis 59-Jährige,6,1,männlich,1,7,Kreis 7,7,73,Hirslanden,73,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2011,9,9-Jährige,9,1,männlich,1,weiss/braun,1
2021,83620,50,50- bis 59-Jährige,6,1,männlich,1,7,Kreis 7,7,73,Hirslanden,73,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2012,8,8-Jährige,8,1,männlich,1,weiss/braun,1
2021,83626,70,70- bis 79-Jährige,8,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2013,7,7-Jährige,7,1,männlich,1,tricolor,1
2021,83633,60,60- bis 69-Jährige,7,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2014,6,6-Jährige,6,2,weiblich,2,schwarz/weiss,1
2021,83638,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Yorkshire Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2016,4,4-Jährige,4,2,weiblich,2,black/tan,1
2021,83643,50,50- bis 59-Jährige,6,2,weiblich,2,6,Kreis 6,6,61,Unterstrass,61,Collie,Labrador Retriever,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2008,12,12-Jährige,12,2,weiblich,2,blondfarben,1
2021,83657,40,40- bis 49-Jährige,5,1,männlich,1,5,Kreis 5,5,52,Escher Wyss,52,Zwergpinscher,Rehpinscher,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2010,10,10-Jährige,10,2,weiblich,2,schwarz/braun,1
2021,83671,70,70- bis 79-Jährige,8,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Zwergschnauzer,,1,Rassehund,1,K,Kleinwüchsig,1,2020,0,0-Jährige,0,1,männlich,1,schwarz,1
2021,83680,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2005,15,15-Jährige,15,1,männlich,1,black/tan,1
2021,83680,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2012,8,8-Jährige,8,1,männlich,1,black/tan,1
2021,83690,60,60- bis 69-Jährige,7,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Tibet Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2006,14,14-Jährige,14,1,männlich,1,grau,1
2021,83693,60,60- bis 69-Jährige,7,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Australian Shepherd,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,I,Rassentypenliste I,2,2012,8,8-Jährige,8,1,männlich,1,weiss/beige,1
2021,83697,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Welsh Corgi Cardigan,,1,Rassehund,1,K,Kleinwüchsig,1,2005,15,15-Jährige,15,2,weiblich,2,braun/weiss,1
2021,83715,50,50- bis 59-Jährige,6,1,männlich,1,11,Kreis 11,11,119,Seebach,119,Boxer,,1,Rassehund,1,I,Rassentypenliste I,2,2017,3,3-Jährige,3,1,männlich,1,gestromt,1
2021,83721,50,50- bis 59-Jährige,6,2,weiblich,2,8,Kreis 8,8,83,Weinegg,83,Toy Pudel,Cocker Spaniel,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2020,0,0-Jährige,0,1,männlich,1,apricot,1
2021,83727,80,80- bis 89-Jährige,9,2,weiblich,2,4,Kreis 4,4,42,Langstrasse,42,Cocker Spaniel,,1,Rassehund,1,K,Kleinwüchsig,1,2012,8,8-Jährige,8,1,männlich,1,blauschimmel,1
2021,83733,50,50- bis 59-Jährige,6,1,männlich,1,5,Kreis 5,5,52,Escher Wyss,52,Sibirischer Husky,,1,Rassehund,1,I,Rassentypenliste I,2,2011,9,9-Jährige,9,1,männlich,1,grau/weiss,1
2021,83736,70,70- bis 79-Jährige,8,2,weiblich,2,1,Kreis 1,1,11,Rathaus,11,West Highland White Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,2,weiblich,2,weiss,1
2021,83737,40,40- bis 49-Jährige,5,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Beauceron,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,I,Rassentypenliste I,2,2017,3,3-Jährige,3,1,männlich,1,schwarz/weiss/braun,1
2021,83737,40,40- bis 49-Jährige,5,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2008,12,12-Jährige,12,2,weiblich,2,weiss/schwarz/braun,1
2021,83757,50,50- bis 59-Jährige,6,2,weiblich,2,3,Kreis 3,3,31,Alt-Wiedikon,31,Löwchen,,1,Rassehund,1,K,Kleinwüchsig,1,2019,1,1-Jährige,1,1,männlich,1,beige,1
2021,83773,70,70- bis 79-Jährige,8,2,weiblich,2,3,Kreis 3,3,34,Sihlfeld,34,West Highland White Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2015,5,5-Jährige,5,2,weiblich,2,weiss,1
2021,83776,70,70- bis 79-Jährige,8,2,weiblich,2,7,Kreis 7,7,73,Hirslanden,73,Golden Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2013,7,7-Jährige,7,1,männlich,1,golden,1
2021,83785,50,50- bis 59-Jährige,6,1,männlich,1,6,Kreis 6,6,61,Unterstrass,61,Rottweiler,,1,Rassehund,1,I,Rassentypenliste I,2,2011,9,9-Jährige,9,1,männlich,1,schwarz/braun,1
2021,83815,50,50- bis 59-Jährige,6,1,männlich,1,6,Kreis 6,6,61,Unterstrass,61,Deutscher Boxer,,1,Rassehund,1,I,Rassentypenliste I,2,2019,1,1-Jährige,1,1,männlich,1,gestromt,1
2021,83826,70,70- bis 79-Jährige,8,1,männlich,1,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Chihuahua,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,1,männlich,1,braun,1
2021,83827,70,70- bis 79-Jährige,8,2,weiblich,2,3,Kreis 3,3,34,Sihlfeld,34,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2012,8,8-Jährige,8,1,männlich,1,weiss/beige,1
2021,83830,60,60- bis 69-Jährige,7,2,weiblich,2,2,Kreis 2,2,24,Enge,24,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2018,2,2-Jährige,2,1,männlich,1,beige,1
2021,83850,50,50- bis 59-Jährige,6,1,männlich,1,10,Kreis 10,10,101,Höngg,101,Cirneco dell'Etna,,1,Rassehund,1,I,Rassentypenliste I,2,2006,14,14-Jährige,14,2,weiblich,2,hellbraun,1
2021,83856,60,60- bis 69-Jährige,7,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Tibet Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2012,8,8-Jährige,8,1,männlich,1,zobel,1
2021,83866,50,50- bis 59-Jährige,6,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Mops,,1,Rassehund,1,K,Kleinwüchsig,1,2008,12,12-Jährige,12,1,männlich,1,beige/schwarz,1
2021,83874,50,50- bis 59-Jährige,6,2,weiblich,2,10,Kreis 10,10,102,Wipkingen,102,Foxterrier,,1,Rassehund,1,K,Kleinwüchsig,1,2012,8,8-Jährige,8,1,männlich,1,tricolor,1
2021,83892,60,60- bis 69-Jährige,7,2,weiblich,2,7,Kreis 7,7,73,Hirslanden,73,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2009,11,11-Jährige,11,2,weiblich,2,braun,1
2021,83900,50,50- bis 59-Jährige,6,2,weiblich,2,8,Kreis 8,8,81,Seefeld,81,Dachshund,,1,Rassehund,1,K,Kleinwüchsig,1,2015,5,5-Jährige,5,2,weiblich,2,saufarben,1
2021,83905,60,60- bis 69-Jährige,7,1,männlich,1,6,Kreis 6,6,61,Unterstrass,61,Border Collie,,1,Rassehund,1,I,Rassentypenliste I,2,2013,7,7-Jährige,7,1,männlich,1,schwarz/weiss,1
2021,83911,80,80- bis 89-Jährige,9,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Pomeranian,,1,Rassehund,1,K,Kleinwüchsig,1,2015,5,5-Jährige,5,2,weiblich,2,sand/weiss,1
2021,83916,60,60- bis 69-Jährige,7,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Continental Bulldog,,1,Rassehund,1,I,Rassentypenliste I,2,2013,7,7-Jährige,7,2,weiblich,2,hellbraun/weiss,1
2021,83925,50,50- bis 59-Jährige,6,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Tervueren,,1,Rassehund,1,I,Rassentypenliste I,2,2012,8,8-Jährige,8,2,weiblich,2,grau/schwarz,1
2021,83934,70,70- bis 79-Jährige,8,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Beagle,Mops,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2011,9,9-Jährige,9,1,männlich,1,hellbraun,1
2021,83937,60,60- bis 69-Jährige,7,2,weiblich,2,3,Kreis 3,3,31,Alt-Wiedikon,31,Labrador Retriever,Pudel,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2014,6,6-Jährige,6,1,männlich,1,schwarz/weiss,1
2021,83941,60,60- bis 69-Jährige,7,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Labrador Retriever,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,I,Rassentypenliste I,2,2010,10,10-Jährige,10,1,männlich,1,schwarz/weiss,1
2021,83944,50,50- bis 59-Jährige,6,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2019,1,1-Jährige,1,2,weiblich,2,braun schwarz gestromt,1
2021,83947,50,50- bis 59-Jährige,6,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Airedale Terrier,,1,Rassehund,1,I,Rassentypenliste I,2,2017,3,3-Jährige,3,1,männlich,1,black/tan,1
2021,83950,70,70- bis 79-Jährige,8,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2017,3,3-Jährige,3,2,weiblich,2,braun,1
2021,83957,60,60- bis 69-Jährige,7,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Golden Retriever,,1,Rassehund,1,I,Rassentypenliste I,2,2020,0,0-Jährige,0,2,weiblich,2,blondfarben,1
2021,83962,60,60- bis 69-Jährige,7,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Jack Russel Terrier,,1,Rassehund,1,K,Kleinwüchsig,1,2003,17,17-Jährige,17,2,weiblich,2,tricolor,1
2021,83975,60,60- bis 69-Jährige,7,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Boxer,,1,Rassehund,1,I,Rassentypenliste I,2,2019,1,1-Jährige,1,2,weiblich,2,gestromt,1
2021,83981,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Zwergspitz,,1,Rassehund,1,K,Kleinwüchsig,1,2009,11,11-Jährige,11,1,männlich,1,schwarz/weiss,1
2021,83993,60,60- bis 69-Jährige,7,2,weiblich,2,7,Kreis 7,7,73,Hirslanden,73,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2009,11,11-Jährige,11,1,männlich,1,schwarz/weiss,1
2021,83998,80,80- bis 89-Jährige,9,2,weiblich,2,3,Kreis 3,3,31,Alt-Wiedikon,31,Malteser,,1,Rassehund,1,K,Kleinwüchsig,1,2013,7,7-Jährige,7,2,weiblich,2,weiss,1
2021,84008,70,70- bis 79-Jährige,8,2,weiblich,2,10,Kreis 10,10,102,Wipkingen,102,Königspudel,,1,Rassehund,1,I,Rassentypenliste I,2,2009,11,11-Jährige,11,1,männlich,1,apricot,1
2021,84012,60,60- bis 69-Jährige,7,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Podenco Ibicenco,,1,Rassehund,1,I,Rassentypenliste I,2,2010,10,10-Jährige,10,1,männlich,1,braun/weiss,1
2021,84021,70,70- bis 79-Jährige,8,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Mittelpudel,,1,Rassehund,1,K,Kleinwüchsig,1,2010,10,10-Jährige,10,2,weiblich,2,braun,1
2021,84031,70,70- bis 79-Jährige,8,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Bolonka Zwetna,,1,Rassehund,1,K,Kleinwüchsig,1,2010,10,10-Jährige,10,1,männlich,1,braun,1
2021,84033,80,80- bis 89-Jährige,9,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Pudel,Pekingese,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2011,9,9-Jährige,9,2,weiblich,2,beige/schwarz,1
2021,84044,70,70- bis 79-Jährige,8,2,weiblich,2,3,Kreis 3,3,33,Friesenberg,33,Deutscher Schäfer,,1,Rassehund,1,I,Rassentypenliste I,2,2010,10,10-Jährige,10,1,männlich,1,schwarz,1
2021,84052,80,80- bis 89-Jährige,9,1,männlich,1,3,Kreis 3,3,31,Alt-Wiedikon,31,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2012,8,8-Jährige,8,2,weiblich,2,schwarz/weiss,1
2021,84070,80,80- bis 89-Jährige,9,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2014,6,6-Jährige,6,2,weiblich,2,braun,1
2021,84079,50,50- bis 59-Jährige,6,2,weiblich,2,3,Kreis 3,3,31,Alt-Wiedikon,31,Bolonka Zwetna,,1,Rassehund,1,K,Kleinwüchsig,1,2010,10,10-Jährige,10,1,männlich,1,braun,1
2021,84079,50,50- bis 59-Jährige,6,2,weiblich,2,3,Kreis 3,3,31,Alt-Wiedikon,31,Bordeauxdogge,,1,Rassehund,1,I,Rassentypenliste I,2,2014,6,6-Jährige,6,1,männlich,1,braun,1
